movie_id,customer_id,rating,date,split
879,56,4.0,2000-08-08,train
982,56,3.0,2000-08-08,val
703,56,4.0,2000-08-17,train
501,56,4.0,2000-08-17,val
593,56,3.0,2000-08-20,train
550,56,1.0,2000-08-29,train
857,935,5.0,2000-08-30,val
649,935,5.0,2000-08-30,train
81,935,5.0,2000-08-30,train
475,935,4.0,2000-08-30,train
841,56,4.0,2000-09-05,train
816,56,5.0,2000-09-05,train
199,315,3.0,2000-09-27,val
483,315,2.0,2000-09-27,train
566,315,5.0,2000-09-27,val
406,315,4.0,2000-09-27,val
81,315,3.0,2000-09-27,train
459,315,4.0,2000-09-27,train
728,315,3.0,2000-09-27,train
943,315,3.0,2000-09-27,train
238,315,4.0,2000-09-27,train
830,56,3.0,2000-10-04,train
82,56,4.0,2000-10-04,train
8,56,5.0,2000-10-04,train
483,56,3.0,2000-10-30,train
635,818,5.0,2000-10-31,train
238,299,2.0,2000-11-20,val
483,299,1.0,2000-11-20,train
750,299,3.0,2000-11-20,val
980,299,2.0,2000-11-20,train
81,299,3.0,2000-11-20,train
634,299,3.0,2000-11-20,train
743,299,4.0,2000-11-20,train
383,299,3.0,2000-11-20,val
635,299,5.0,2000-11-20,val
705,299,3.0,2000-11-20,train
897,299,5.0,2000-11-20,train
77,299,2.0,2000-11-20,train
819,299,3.0,2000-11-20,val
139,481,4.0,2000-12-16,val
816,481,5.0,2000-12-16,train
832,481,4.0,2000-12-16,val
77,804,4.0,2000-12-28,train
483,804,4.0,2000-12-28,train
459,804,3.0,2000-12-28,train
705,804,5.0,2000-12-28,train
33,804,4.0,2000-12-28,train
566,804,5.0,2000-12-28,train
116,73,5.0,2001-01-05,train
406,726,3.0,2001-01-06,train
934,726,3.0,2001-01-06,train
458,726,3.0,2001-01-06,val
787,726,3.0,2001-01-06,val
83,726,3.0,2001-01-06,train
549,73,1.0,2001-01-06,train
279,73,4.0,2001-01-06,train
906,726,2.0,2001-01-06,train
374,726,5.0,2001-01-06,train
483,726,3.0,2001-01-06,val
705,921,5.0,2001-01-10,train
165,481,5.0,2001-01-13,val
179,481,5.0,2001-01-13,train
146,378,2.0,2001-01-21,val
411,378,4.0,2001-01-21,train
816,378,4.0,2001-01-21,train
279,378,4.0,2001-01-21,train
458,95,2.0,2001-01-24,train
504,95,5.0,2001-01-24,val
406,95,4.0,2001-01-24,val
33,95,4.0,2001-01-24,train
205,95,2.0,2001-01-24,train
550,95,1.0,2001-01-24,train
151,95,3.0,2001-01-24,train
83,95,5.0,2001-01-24,train
549,95,4.0,2001-01-24,train
81,95,3.0,2001-01-24,val
715,95,3.0,2001-01-24,train
649,95,5.0,2001-01-24,train
315,95,4.0,2001-01-24,train
199,95,3.0,2001-01-24,train
893,818,2.0,2001-01-26,train
199,818,3.0,2001-01-26,train
926,818,4.0,2001-01-26,val
357,818,5.0,2001-01-28,train
982,95,4.0,2001-01-30,train
540,95,1.0,2001-01-30,val
921,95,4.0,2001-01-30,train
179,95,3.0,2001-01-30,train
787,95,3.0,2001-01-30,train
327,95,4.0,2001-01-30,train
922,95,2.0,2001-01-30,train
960,804,4.0,2001-02-09,train
865,378,4.0,2001-02-10,train
670,915,3.0,2001-02-16,train
362,915,4.0,2001-02-16,train
816,915,4.0,2001-02-16,train
201,95,2.0,2001-02-20,train
14,585,1.0,2001-02-28,val
816,585,4.0,2001-02-28,val
151,585,3.0,2001-02-28,val
146,585,4.0,2001-02-28,train
238,585,3.0,2001-02-28,train
386,585,1.0,2001-02-28,train
982,585,3.0,2001-02-28,train
33,585,4.0,2001-02-28,train
550,378,3.0,2001-02-28,train
83,585,5.0,2001-02-28,train
921,585,5.0,2001-02-28,train
893,585,1.0,2001-02-28,train
980,585,3.0,2001-02-28,train
670,585,2.0,2001-02-28,train
787,585,1.0,2001-02-28,train
780,585,4.0,2001-02-28,train
179,585,1.0,2001-02-28,train
672,585,3.0,2001-02-28,train
540,585,3.0,2001-02-28,train
458,585,2.0,2001-02-28,train
549,585,3.0,2001-02-28,train
459,585,3.0,2001-02-28,train
483,585,5.0,2001-02-28,train
322,585,3.0,2001-02-28,train
199,585,4.0,2001-02-28,train
705,378,3.0,2001-02-28,train
81,585,4.0,2001-02-28,train
960,585,3.0,2001-02-28,val
634,585,3.0,2001-02-28,train
519,585,2.0,2001-02-28,train
897,585,5.0,2001-02-28,val
699,585,4.0,2001-02-28,train
926,526,4.0,2001-03-06,train
509,526,3.0,2001-03-06,train
41,526,4.0,2001-03-06,train
83,526,4.0,2001-03-06,train
33,526,5.0,2001-03-06,train
77,526,3.0,2001-03-06,train
747,526,3.0,2001-03-06,train
453,526,3.0,2001-03-06,train
635,95,4.0,2001-03-08,train
489,95,3.0,2001-03-08,val
221,95,4.0,2001-03-08,val
374,526,3.0,2001-03-14,val
635,526,5.0,2001-03-14,val
922,526,3.0,2001-03-14,train
315,526,4.0,2001-03-14,train
649,526,5.0,2001-03-14,train
363,378,5.0,2001-03-15,train
41,804,5.0,2001-03-16,train
336,804,5.0,2001-03-16,train
151,804,3.0,2001-03-16,train
199,804,4.0,2001-03-16,train
842,804,5.0,2001-03-16,train
583,915,3.0,2001-03-18,val
603,915,3.0,2001-03-18,train
490,915,2.0,2001-03-18,val
483,915,5.0,2001-03-18,train
728,915,5.0,2001-03-18,train
83,915,5.0,2001-03-18,train
81,915,4.0,2001-03-18,train
672,915,5.0,2001-03-18,train
163,741,4.0,2001-03-20,train
603,741,4.0,2001-03-30,train
838,741,4.0,2001-03-30,train
77,481,1.0,2001-04-01,train
83,741,4.0,2001-04-10,train
363,481,5.0,2001-04-12,train
60,741,4.0,2001-04-15,train
922,915,2.0,2001-04-26,train
221,915,5.0,2001-04-26,train
483,95,2.0,2001-05-02,train
112,741,5.0,2001-05-05,val
670,631,4.0,2001-05-06,train
367,631,4.0,2001-05-06,train
512,631,4.0,2001-05-06,val
350,631,3.0,2001-05-06,train
412,631,3.0,2001-05-06,train
566,631,5.0,2001-05-06,train
291,631,4.0,2001-05-06,train
357,631,3.0,2001-05-06,train
336,631,4.0,2001-05-06,train
672,631,5.0,2001-05-06,val
557,631,5.0,2001-05-06,val
413,631,3.0,2001-05-06,val
457,631,4.0,2001-05-06,train
711,631,4.0,2001-05-06,train
972,631,4.0,2001-05-06,train
857,631,4.0,2001-05-06,val
326,631,3.0,2001-05-06,train
483,631,5.0,2001-05-06,train
151,631,3.0,2001-05-06,train
379,631,3.0,2001-05-06,train
694,741,3.0,2001-05-15,train
914,741,4.0,2001-05-19,train
649,585,4.0,2001-05-23,train
954,585,4.0,2001-05-23,train
660,585,5.0,2001-05-23,train
926,585,2.0,2001-05-23,val
327,585,4.0,2001-05-25,train
77,585,4.0,2001-06-06,val
136,19,5.0,2001-06-09,train
849,19,4.0,2001-06-09,val
660,19,4.0,2001-06-09,train
412,19,4.0,2001-06-09,train
453,19,3.0,2001-06-09,val
413,19,5.0,2001-06-09,val
566,741,3.0,2001-06-12,train
453,585,2.0,2001-06-16,val
655,346,3.0,2001-06-19,train
583,346,2.0,2001-06-19,train
995,315,5.0,2001-06-20,train
857,447,3.0,2001-06-20,val
583,447,4.0,2001-06-23,train
973,447,2.0,2001-06-23,train
430,447,5.0,2001-06-23,train
491,324,5.0,2001-06-27,train
172,741,4.0,2001-07-11,train
694,585,2.0,2001-07-12,train
60,585,2.0,2001-07-12,train
922,583,4.0,2001-07-17,train
151,583,2.0,2001-07-17,train
649,583,5.0,2001-07-17,train
146,583,5.0,2001-07-17,train
922,587,4.0,2001-07-23,train
238,587,2.0,2001-07-24,train
146,587,2.0,2001-07-24,train
973,587,3.0,2001-07-24,train
412,587,4.0,2001-07-24,train
146,95,5.0,2001-07-27,train
280,741,3.0,2001-07-31,train
364,741,1.0,2001-07-31,train
491,362,4.0,2001-08-05,train
151,944,4.0,2001-08-08,train
534,944,4.0,2001-08-08,val
550,944,4.0,2001-08-08,train
923,944,3.0,2001-08-08,train
649,944,3.0,2001-08-08,train
146,944,1.0,2001-08-08,val
583,944,2.0,2001-08-08,val
718,944,3.0,2001-08-08,train
201,944,3.0,2001-08-08,train
378,944,4.0,2001-08-08,train
22,944,2.0,2001-08-08,train
179,944,3.0,2001-08-08,train
911,944,3.0,2001-08-08,train
72,944,2.0,2001-08-08,train
980,944,3.0,2001-08-08,train
960,944,5.0,2001-08-08,train
954,741,3.0,2001-08-13,val
364,324,2.0,2001-08-15,train
718,56,2.0,2001-08-17,train
201,56,4.0,2001-08-17,train
357,56,5.0,2001-08-17,val
922,818,3.0,2001-08-20,train
78,818,2.0,2001-08-20,train
964,324,1.0,2001-08-22,train
554,587,4.0,2001-08-28,train
131,122,2.0,2001-08-31,val
927,79,5.0,2001-09-03,train
179,79,5.0,2001-09-03,val
78,324,5.0,2001-09-07,train
146,346,5.0,2001-09-11,train
491,818,1.0,2001-09-11,train
635,378,5.0,2001-09-14,train
926,346,4.0,2001-09-18,train
250,818,4.0,2001-09-19,train
509,753,4.0,2001-09-20,val
146,753,5.0,2001-09-20,train
635,753,3.0,2001-09-20,val
78,753,3.0,2001-09-20,train
77,753,3.0,2001-09-20,train
960,753,4.0,2001-09-20,train
131,741,4.0,2001-09-22,train
107,741,4.0,2001-09-22,train
857,587,5.0,2001-09-28,train
179,419,2.0,2001-10-02,train
201,419,2.0,2001-10-02,train
146,419,3.0,2001-10-02,train
857,419,5.0,2001-10-02,train
475,419,2.0,2001-10-02,train
215,419,4.0,2001-10-02,train
922,419,4.0,2001-10-02,val
187,419,3.0,2001-10-02,train
583,419,4.0,2001-10-03,train
718,419,2.0,2001-10-03,val
378,419,4.0,2001-10-03,train
923,419,3.0,2001-10-03,train
236,587,5.0,2001-10-05,val
179,587,4.0,2001-10-05,train
583,587,5.0,2001-10-05,val
201,587,4.0,2001-10-05,train
980,587,5.0,2001-10-05,val
960,587,5.0,2001-10-05,train
140,587,3.0,2001-10-05,train
718,587,4.0,2001-10-05,train
378,587,2.0,2001-10-05,train
163,583,5.0,2001-10-06,train
964,741,3.0,2001-10-09,train
78,315,5.0,2001-10-11,train
26,658,5.0,2001-10-18,train
732,944,5.0,2001-10-21,val
77,268,5.0,2001-10-23,train
960,462,4.0,2001-10-24,train
568,462,4.0,2001-10-24,train
146,462,2.0,2001-10-24,val
41,462,3.0,2001-10-24,train
54,462,4.0,2001-10-24,val
865,462,4.0,2001-10-24,train
754,462,3.0,2001-10-24,train
534,462,4.0,2001-10-24,train
705,462,4.0,2001-10-24,train
179,462,3.0,2001-10-24,train
649,462,2.0,2001-10-24,train
201,462,3.0,2001-10-24,train
583,462,3.0,2001-10-24,train
635,462,4.0,2001-10-24,train
980,462,3.0,2001-10-24,train
922,462,3.0,2001-10-24,train
364,658,1.0,2001-10-25,train
83,346,5.0,2001-10-28,train
816,462,4.0,2001-10-29,train
412,462,4.0,2001-10-29,train
857,462,5.0,2001-10-29,val
708,462,5.0,2001-10-29,train
452,462,5.0,2001-10-29,train
670,462,3.0,2001-10-29,train
459,462,4.0,2001-11-06,val
943,47,4.0,2001-11-07,train
350,821,4.0,2001-11-09,train
116,821,3.0,2001-11-09,val
960,821,4.0,2001-11-09,val
922,821,1.0,2001-11-14,train
146,821,5.0,2001-11-14,train
350,762,4.0,2001-11-15,train
649,762,4.0,2001-11-15,train
238,944,3.0,2001-11-15,train
201,762,4.0,2001-11-15,train
238,762,3.0,2001-11-15,train
475,762,2.0,2001-11-15,train
179,762,3.0,2001-11-15,train
512,944,1.0,2001-11-15,train
350,944,4.0,2001-11-15,train
922,762,3.0,2001-11-15,train
512,762,5.0,2001-11-15,val
74,346,3.0,2001-11-16,train
389,346,4.0,2001-11-16,val
367,587,3.0,2001-11-19,train
146,822,3.0,2001-11-21,train
922,822,5.0,2001-11-23,train
350,822,4.0,2001-11-23,val
350,587,4.0,2001-11-24,val
649,587,5.0,2001-11-24,train
412,94,5.0,2001-11-28,train
374,94,5.0,2001-11-28,train
738,94,4.0,2001-11-28,train
960,94,4.0,2001-11-28,train
635,94,4.0,2001-11-28,val
77,94,5.0,2001-11-28,train
490,94,5.0,2001-11-28,train
483,94,5.0,2001-11-28,val
201,94,5.0,2001-11-28,train
943,94,5.0,2001-11-28,train
116,94,4.0,2001-11-28,val
980,94,2.0,2001-11-28,val
146,94,5.0,2001-11-28,train
566,94,5.0,2001-11-28,train
280,721,3.0,2001-12-07,train
649,821,4.0,2001-12-07,train
483,721,3.0,2001-12-07,train
378,721,2.0,2001-12-07,val
238,721,1.0,2001-12-07,train
201,821,3.0,2001-12-07,train
22,721,3.0,2001-12-07,train
512,821,4.0,2001-12-07,train
922,721,3.0,2001-12-07,train
350,721,4.0,2001-12-07,val
483,821,3.0,2001-12-07,train
179,821,2.0,2001-12-07,val
670,721,5.0,2001-12-07,val
77,821,4.0,2001-12-07,val
146,721,4.0,2001-12-07,train
74,721,4.0,2001-12-07,train
509,821,3.0,2001-12-07,train
635,721,3.0,2001-12-07,val
972,721,3.0,2001-12-07,train
960,721,4.0,2001-12-07,val
77,721,2.0,2001-12-07,train
649,721,2.0,2001-12-07,train
496,721,4.0,2001-12-07,train
863,94,5.0,2001-12-08,train
922,94,3.0,2001-12-08,val
911,741,2.0,2001-12-09,train
201,297,2.0,2001-12-11,train
146,297,2.0,2001-12-11,train
700,297,1.0,2001-12-11,train
378,297,5.0,2001-12-11,train
972,297,3.0,2001-12-11,train
549,297,4.0,2001-12-11,train
960,297,5.0,2001-12-11,train
649,297,5.0,2001-12-11,train
718,297,3.0,2001-12-11,train
512,297,3.0,2001-12-11,val
483,297,4.0,2001-12-11,train
238,297,1.0,2001-12-11,train
330,297,3.0,2001-12-11,train
583,297,4.0,2001-12-11,train
922,297,5.0,2001-12-11,train
700,821,2.0,2001-12-11,train
923,297,3.0,2001-12-11,train
26,587,4.0,2001-12-13,train
570,741,3.0,2001-12-14,val
568,94,4.0,2001-12-18,val
911,753,1.0,2001-12-18,train
922,305,3.0,2001-12-18,val
378,821,2.0,2001-12-18,train
194,305,2.0,2001-12-18,train
491,179,4.0,2001-12-19,val
483,587,1.0,2001-12-19,train
455,324,3.0,2001-12-21,train
404,324,4.0,2001-12-21,train
940,741,2.0,2001-12-22,train
980,721,2.0,2001-12-22,train
926,721,3.0,2001-12-22,train
179,721,2.0,2001-12-22,train
389,721,2.0,2001-12-22,train
201,721,3.0,2001-12-22,val
920,721,2.0,2001-12-22,val
179,474,2.0,2001-12-24,train
922,474,5.0,2001-12-24,train
238,474,1.0,2001-12-24,train
146,474,5.0,2001-12-24,train
201,474,4.0,2001-12-24,train
649,474,5.0,2001-12-24,train
140,474,2.0,2001-12-24,train
766,474,2.0,2001-12-26,val
512,474,3.0,2001-12-26,train
255,474,4.0,2001-12-26,train
491,474,3.0,2001-12-26,val
549,474,3.0,2001-12-26,train
583,474,4.0,2001-12-26,val
672,474,3.0,2001-12-26,train
86,474,3.0,2001-12-26,train
960,474,5.0,2001-12-26,val
378,474,3.0,2001-12-26,train
583,821,2.0,2001-12-26,val
483,474,4.0,2001-12-26,train
491,821,2.0,2001-12-26,train
943,474,5.0,2001-12-26,train
718,474,2.0,2001-12-26,train
151,474,4.0,2001-12-26,train
363,474,3.0,2001-12-26,train
566,474,4.0,2001-12-26,train
738,474,4.0,2001-12-26,train
389,474,3.0,2001-12-26,train
960,614,5.0,2001-12-27,train
563,94,3.0,2001-12-27,train
280,614,4.0,2001-12-27,train
509,614,4.0,2001-12-27,train
491,614,4.0,2001-12-27,train
81,94,5.0,2001-12-27,train
179,614,4.0,2001-12-27,train
83,94,4.0,2001-12-27,train
718,94,3.0,2001-12-27,train
756,94,2.0,2001-12-27,train
627,94,3.0,2001-12-27,train
378,94,1.0,2001-12-27,train
491,94,1.0,2001-12-27,train
756,614,4.0,2001-12-27,train
255,94,1.0,2001-12-27,train
844,629,5.0,2001-12-28,train
649,94,5.0,2001-12-28,val
116,614,4.0,2001-12-28,train
842,94,4.0,2001-12-28,train
649,614,5.0,2001-12-28,train
378,629,3.0,2001-12-28,train
583,629,3.0,2001-12-28,val
140,629,2.0,2001-12-28,train
367,614,4.0,2001-12-28,train
982,94,4.0,2001-12-28,train
635,614,4.0,2001-12-28,train
422,629,3.0,2001-12-28,train
82,94,5.0,2001-12-28,train
327,629,1.0,2001-12-28,train
923,629,1.0,2001-12-28,train
718,629,2.0,2001-12-28,train
754,629,2.0,2001-12-28,train
484,614,4.0,2001-12-28,val
255,629,3.0,2001-12-28,train
708,629,4.0,2001-12-28,train
649,629,4.0,2001-12-28,train
922,614,4.0,2001-12-28,val
54,629,4.0,2001-12-28,val
720,629,2.0,2001-12-28,train
238,614,3.0,2001-12-28,val
619,629,2.0,2001-12-28,train
738,629,5.0,2001-12-28,train
475,587,2.0,2001-12-29,train
146,531,5.0,2001-12-31,train
238,531,4.0,2001-12-31,train
571,587,4.0,2002-01-01,train
509,888,4.0,2002-01-02,val
201,888,4.0,2002-01-02,train
179,888,2.0,2002-01-02,train
389,888,5.0,2002-01-02,train
146,888,5.0,2002-01-02,val
238,888,3.0,2002-01-02,train
960,888,4.0,2002-01-02,train
127,614,3.0,2002-01-06,train
74,614,2.0,2002-01-06,train
651,614,4.0,2002-01-06,train
940,614,3.0,2002-01-06,train
705,871,4.0,2002-01-08,val
865,297,4.0,2002-01-08,train
255,297,2.0,2002-01-08,val
591,297,5.0,2002-01-08,train
635,871,5.0,2002-01-09,val
566,871,5.0,2002-01-09,train
591,414,4.0,2002-01-10,train
127,414,3.0,2002-01-10,train
378,414,3.0,2002-01-10,train
943,414,4.0,2002-01-10,train
566,414,1.0,2002-01-10,train
77,414,3.0,2002-01-10,train
255,414,3.0,2002-01-10,train
655,297,2.0,2002-01-11,train
767,297,1.0,2002-01-11,train
136,297,5.0,2002-01-11,train
484,297,5.0,2002-01-11,train
451,297,5.0,2002-01-11,train
77,297,5.0,2002-01-11,train
106,297,5.0,2002-01-11,val
960,531,4.0,2002-01-11,train
372,297,5.0,2002-01-11,val
840,297,1.0,2002-01-11,val
238,998,5.0,2002-01-12,train
146,998,5.0,2002-01-12,val
302,944,4.0,2002-01-12,train
705,998,5.0,2002-01-12,train
765,834,5.0,2002-01-13,train
378,834,2.0,2002-01-13,train
960,834,4.0,2002-01-13,val
549,834,3.0,2002-01-13,train
179,834,3.0,2002-01-13,train
201,834,3.0,2002-01-13,val
146,834,3.0,2002-01-13,train
607,753,4.0,2002-01-14,train
127,908,2.0,2002-01-15,train
980,297,3.0,2002-01-17,val
236,297,4.0,2002-01-17,train
54,297,5.0,2002-01-17,train
491,793,4.0,2002-01-19,train
931,462,3.0,2002-01-19,train
570,793,4.0,2002-01-19,train
74,753,4.0,2002-01-21,train
911,658,3.0,2002-01-21,train
483,346,4.0,2002-01-21,val
127,658,4.0,2002-01-21,train
430,658,4.0,2002-01-21,train
127,346,3.0,2002-01-21,train
738,821,4.0,2002-01-22,train
635,821,4.0,2002-01-22,train
179,471,4.0,2002-01-23,train
728,414,3.0,2002-01-23,train
566,297,5.0,2002-01-23,train
106,52,3.0,2002-01-23,train
708,52,4.0,2002-01-23,train
146,471,4.0,2002-01-23,train
174,297,4.0,2002-01-23,val
233,52,3.0,2002-01-23,train
201,471,3.0,2002-01-23,train
635,471,4.0,2002-01-23,train
378,888,3.0,2002-01-24,train
483,888,4.0,2002-01-24,train
550,888,1.0,2002-01-24,train
179,753,2.0,2002-01-26,val
756,753,2.0,2002-01-26,train
238,902,4.0,2002-01-27,train
911,315,3.0,2002-01-29,train
318,490,4.0,2002-01-29,train
960,793,5.0,2002-01-29,val
378,793,2.0,2002-01-29,train
705,490,5.0,2002-01-29,val
194,793,4.0,2002-01-29,train
201,793,2.0,2002-01-29,val
163,374,4.0,2002-01-30,val
740,721,2.0,2002-01-30,train
127,721,3.0,2002-01-30,train
238,936,2.0,2002-01-31,val
146,936,5.0,2002-01-31,train
201,629,5.0,2002-01-31,train
201,902,4.0,2002-02-01,train
179,902,2.0,2002-02-01,train
238,601,4.0,2002-02-02,train
146,601,4.0,2002-02-02,train
77,471,5.0,2002-02-05,train
151,490,4.0,2002-02-06,train
179,490,4.0,2002-02-06,train
483,908,4.0,2002-02-06,train
379,629,3.0,2002-02-06,val
378,490,4.0,2002-02-06,val
563,490,4.0,2002-02-06,train
922,629,3.0,2002-02-06,train
550,490,2.0,2002-02-06,val
15,490,3.0,2002-02-06,val
752,490,3.0,2002-02-06,val
670,629,4.0,2002-02-06,train
635,490,4.0,2002-02-06,train
670,490,4.0,2002-02-06,train
238,526,2.0,2002-02-06,train
931,490,4.0,2002-02-06,train
146,526,5.0,2002-02-06,train
140,490,4.0,2002-02-06,train
255,490,3.0,2002-02-06,train
801,629,4.0,2002-02-06,train
201,490,4.0,2002-02-06,train
960,490,4.0,2002-02-06,train
943,490,3.0,2002-02-06,train
8,490,5.0,2002-02-06,val
738,490,4.0,2002-02-06,train
363,490,4.0,2002-02-06,train
756,721,3.0,2002-02-06,train
379,490,4.0,2002-02-06,train
151,629,2.0,2002-02-06,train
483,490,4.0,2002-02-06,train
382,490,3.0,2002-02-06,train
943,821,2.0,2002-02-06,train
151,721,5.0,2002-02-06,train
484,490,4.0,2002-02-06,train
146,629,3.0,2002-02-06,train
199,474,3.0,2002-02-07,train
557,474,5.0,2002-02-07,train
613,474,4.0,2002-02-07,val
746,822,4.0,2002-02-07,train
8,474,5.0,2002-02-07,train
980,474,4.0,2002-02-07,train
635,474,4.0,2002-02-07,val
475,94,4.0,2002-02-08,train
819,94,4.0,2002-02-08,train
949,292,3.0,2002-02-09,train
179,531,2.0,2002-02-13,train
504,741,4.0,2002-02-13,train
78,902,3.0,2002-02-13,train
893,531,3.0,2002-02-13,train
238,47,3.0,2002-02-15,train
756,902,4.0,2002-02-16,val
140,902,4.0,2002-02-20,train
649,902,5.0,2002-02-20,train
954,346,3.0,2002-02-23,train
649,531,5.0,2002-02-23,train
599,292,3.0,2002-02-26,train
435,721,1.0,2002-02-27,val
179,908,3.0,2002-02-28,train
302,292,4.0,2002-02-28,train
475,821,4.0,2002-03-01,train
959,821,3.0,2002-03-01,train
635,908,3.0,2002-03-02,train
781,614,3.0,2002-03-03,train
428,614,2.0,2002-03-03,val
950,84,3.0,2002-03-04,train
940,362,5.0,2002-03-04,train
571,362,4.0,2002-03-04,train
304,362,3.0,2002-03-04,train
74,362,5.0,2002-03-04,train
238,40,3.0,2002-03-05,train
146,40,5.0,2002-03-05,train
179,40,4.0,2002-03-05,val
140,998,5.0,2002-03-06,train
660,998,3.0,2002-03-06,train
367,998,5.0,2002-03-06,train
844,998,4.0,2002-03-06,train
200,998,2.0,2002-03-06,train
201,998,3.0,2002-03-06,train
550,998,4.0,2002-03-06,train
700,998,5.0,2002-03-06,train
378,998,4.0,2002-03-06,train
583,998,5.0,2002-03-06,train
475,998,4.0,2002-03-06,val
960,998,5.0,2002-03-06,train
483,998,5.0,2002-03-06,train
125,998,3.0,2002-03-06,train
930,998,3.0,2002-03-06,val
179,998,5.0,2002-03-06,train
649,998,5.0,2002-03-06,train
570,998,5.0,2002-03-06,train
199,998,2.0,2002-03-06,train
549,998,5.0,2002-03-06,train
897,998,3.0,2002-03-06,train
943,998,5.0,2002-03-06,train
491,998,2.0,2002-03-06,train
959,998,5.0,2002-03-06,train
296,378,3.0,2002-03-07,train
506,378,4.0,2002-03-07,train
323,378,4.0,2002-03-07,val
146,906,1.0,2002-03-08,train
350,526,5.0,2002-03-08,train
350,906,3.0,2002-03-08,val
179,906,5.0,2002-03-08,val
201,906,3.0,2002-03-08,train
238,906,4.0,2002-03-08,train
649,906,4.0,2002-03-08,train
453,601,2.0,2002-03-11,train
268,601,1.0,2002-03-11,train
557,601,4.0,2002-03-11,val
350,902,5.0,2002-03-12,train
960,902,5.0,2002-03-13,val
709,906,4.0,2002-03-14,train
238,342,3.0,2002-03-14,train
893,342,4.0,2002-03-14,train
922,531,4.0,2002-03-14,train
922,906,4.0,2002-03-14,val
694,342,1.0,2002-03-14,val
350,531,3.0,2002-03-14,train
911,342,3.0,2002-03-14,train
455,319,5.0,2002-03-14,train
83,821,3.0,2002-03-15,train
187,821,3.0,2002-03-15,train
412,821,3.0,2002-03-15,train
374,821,4.0,2002-03-15,train
960,315,4.0,2002-03-16,val
201,315,3.0,2002-03-16,val
336,315,4.0,2002-03-16,train
453,73,3.0,2002-03-16,train
