subset_id,netflix_id
320,1470
321,1476
322,1479
323,1481
324,1482
325,1495
326,1502
327,1503
328,1509
329,1513
330,1518
331,1521
332,1525
333,1528
334,1530
335,1532
336,1542
337,1543
338,1547
339,1552
340,1553
341,1558
342,1561
343,1571
344,1578
345,1582
346,1585
347,1590
348,1595
349,1599
350,1602
351,1604
352,1610
353,1615
354,1618
355,1625
356,1627
357,1632
358,1633
359,1637
360,1642
361,1645
362,1646
363,1650
364,1659
365,1661
366,1665
367,1666
368,1668
369,1673
370,1682
371,1689
372,1692
373,1693
374,1700
375,1703
376,1704
377,1707
378,1708
379,1709
380,1719
381,1728
382,1741
383,1743
384,1744
385,1746
386,1754
387,1756
388,1757
389,1759
390,1765
391,1770
392,1771
393,1783
394,1788
395,1790
396,1792
397,1795
398,1798
399,1799
400,1800
401,1803
402,1804
403,1810
404,1814
405,1816
406,1819
407,1832
408,1833
409,1837
410,1843
411,1844
412,1848
413,1853
414,1854
415,1856
416,1860
417,1861
418,1862
419,1865
420,1866
421,1867
422,1877
423,1884
424,1885
425,1890
426,1901
427,1902
428,1905
429,1918
430,1925
431,1931
432,1939
433,1947
434,1955
435,1959
436,1962
437,1969
438,1971
439,1972
440,1974
441,1975
442,1976
443,1983
444,2000
445,2001
446,2009
447,2012
448,2015
449,2016
450,2033
451,2037
452,2040
453,2043
454,2045
455,2051
456,2057
457,2072
458,2077
459,2078
460,2095
461,2102
462,2103
463,2104
464,2109
465,2111
466,2112
467,2113
468,2114
469,2122
470,2128
471,2129
472,2132
473,2135
474,2136
475,2139
476,2140
477,2149
478,2152
479,2153
480,2161
481,2162
482,2163
483,2167
484,2171
485,2172
486,2173
487,2174
488,2176
489,2177
490,2178
491,2182
492,2186
493,2188
494,2189
495,2192
496,2195
497,2199
498,2200
499,2209
500,2212
501,2217
502,2218
503,2228
504,2235
505,2251
506,2252
507,2254
508,2269
509,2284
510,2290
511,2302
512,2304
513,2314
514,2319
515,2326
516,2329
517,2331
518,2332
519,2338
520,2340
521,2342
522,2348
523,2360
524,2362
525,2370
526,2371
527,2372
528,2375
529,2376
530,2379
531,2380
532,2383
533,2385
534,2386
535,2388
536,2389
537,2391
538,2394
539,2395
540,2400
541,2408
542,2409
543,2411
544,2422
545,2423
546,2430
547,2435
548,2441
549,2443
550,2448
551,2452
552,2456
553,2457
554,2460
555,2462
556,2464
557,2465
558,2470
559,2475
560,2478
561,2482
562,2493
563,2495
564,2499
565,2505
566,2512
567,2518
568,2519
569,2523
570,2525
571,2528
572,2532
573,2533
574,2548
575,2551
576,2554
577,2558
578,2566
579,2572
580,2574
581,2577
582,2578
583,2580
584,2585
585,2590
586,2594
587,2595
588,2601
589,2603
590,2612
591,2613
592,2617
593,2640
594,2643
595,2660
596,2662
597,2674
598,2675
599,2680
600,2690
601,2698
602,2699
603,2701
604,2705
605,2711
606,2712
607,2727
608,2731
609,2734
610,2735
611,2743
612,2751
613,2755
614,2757
615,2771
616,2775
617,2779
618,2780
619,2782
620,2783
621,2795
622,2800
623,2803
624,2804
625,2809
626,2813
627,2823
628,2831
629,2847
630,2848
631,2851
632,2861
633,2862
634,2865
635,2866
636,2868
637,2872
638,2873
639,2874
640,2876
641,2882
642,2890
643,2897
644,2899
645,2900
646,2905
647,2908
648,2913
649,2916
650,2920
651,2922
652,2938
653,2940
654,2942
655,2944
656,2945
657,2953
658,2954
659,2955
660,2960
661,2965
662,2981
663,2992
664,3013
665,3015
666,3017
667,3021
668,3030
669,3035
670,3046
671,3047
672,3054
673,3058
674,3071
675,3078
676,3079
677,3082
678,3084
679,3085
680,3086
681,3090
682,3093
683,3098
684,3102
685,3106
686,3113
687,3124
688,3128
689,3135
690,3138
691,3147
692,3148
693,3150
694,3151
695,3153
696,3160
697,3161
698,3165
699,3168
700,3170
701,3174
702,3181
703,3182
704,3192
705,3197
706,3198
707,3207
708,3210
709,3212
710,3216
711,3220
712,3222
713,3223
714,3224
715,3225
716,3226
717,3232
718,3239
719,3253
720,3254
721,3256
722,3265
723,3267
724,3269
725,3274
726,3275
727,3276
728,3282
729,3285
730,3290
731,3295
732,3309
733,3310
734,3312
735,3315
736,3320
737,3321
738,3326
739,3331
740,3333
741,3342
742,3347
743,3350
744,3355
745,3364
746,3368
747,3369
748,3371
749,3379
750,3385
751,3391
752,3397
753,3403
754,3405
755,3408
756,3414
757,3418
758,3422
759,3423
760,3427
761,3433
762,3434
763,3437
764,3439
765,3441
766,3444
767,3446
768,3451
769,3453
770,3456
771,3463
772,3466
773,3469
774,3478
775,3487
776,3489
777,3496
778,3500
779,3505
780,3506
781,3510
782,3513
783,3515
784,3521
785,3522
786,3523
787,3526
788,3535
789,3538
790,3541
791,3542
792,3544
793,3551
794,3563
795,3567
796,3571
797,3573
798,3579
799,3581
800,3582
801,3583
802,3590
803,3593
804,3595
805,3605
806,3608
807,3610
808,3611
809,3612
810,3617
811,3623
812,3624
813,3626
814,3638
815,3648
816,3649
817,3650
818,3668
819,3670
820,3680
821,3684
822,3689
823,3701
824,3703
825,3713
826,3715
827,3716
828,3725
829,3728
830,3730
831,3733
832,3736
833,3740
834,3742
835,3743
836,3756
837,3758
838,3769
839,3777
840,3782
841,3787
842,3796
843,3798
844,3801
845,3810
846,3814
847,3816
848,3817
849,3824
850,3825
851,3826
852,3835
853,3840
854,3858
855,3860
856,3862
857,3864
858,3870
859,3875
860,3879
861,3880
862,3886
863,3887
864,3890
865,3893
866,3894
867,3900
868,3903
869,3905
870,3907
871,3917
872,3920
873,3921
874,3923
875,3925
876,3926
877,3928
878,3934
879,3935
880,3936
881,3938
882,3942
883,3949
884,3954
885,3955
886,3958
887,3960
888,3962
889,3966
890,3972
891,3975
892,3988
893,3999
894,4007
895,4011
896,4012
897,4027
898,4031
899,4033
900,4043
901,4049
902,4056
903,4060
904,4064
905,4067
906,4069
907,4072
908,4078
909,4080
910,4086
911,4089
912,4098
913,4100
914,4109
915,4115
916,4123
917,4127
918,4135
919,4136
920,4141
921,4144
922,4145
923,4147
924,4149
925,4155
926,4157
927,4159
928,4166
929,4168
930,4171
931,4185
932,4197
933,4207
934,4210
935,4214
936,4216
937,4219
938,4225
939,4227
940,4247
941,4248
942,4255
943,4256
944,4260
945,4262
946,4266
947,4269
948,4271
949,4281
950,4284
951,4287
952,4289
953,4298
954,4302
955,4306
956,4310
957,4315
958,4330
959,4331
960,4339
961,4341
962,4345
963,4352
964,4353
965,4354
966,4355
967,4356
968,4360
969,4364
970,4366
971,4369
972,4374
973,4380
974,4383
975,4384
976,4386
977,4389
978,4392
979,4393
980,4396
981,4402
982,4405
983,4418
984,4420
985,4427
986,4429
987,4432
988,4441
989,4454
990,4465
991,4472
992,4474
993,4478
994,4479
995,4488
996,4490
997,4492
998,4493
999,4496
